SUBJECTID,age,emotion,ACTOR,presentNumber,meanAmpNC
32,youngerAgeGroup,B,5,2,25.753
32,youngerAgeGroup,B,5,3,7.595
32,youngerAgeGroup,B,5,4,25.089
32,youngerAgeGroup,B,5,5,18.833
32,youngerAgeGroup,B,5,6,21.102
32,youngerAgeGroup,B,5,7,22.667
32,youngerAgeGroup,B,5,8,24.662
32,youngerAgeGroup,B,5,9,20.435
32,youngerAgeGroup,B,5,10,29.175
32,youngerAgeGroup,A,1,1,-18.269
32,youngerAgeGroup,A,1,2,4.037
32,youngerAgeGroup,A,1,3,6.699
32,youngerAgeGroup,A,1,4,-4.077
32,youngerAgeGroup,A,1,5,2.349
32,youngerAgeGroup,A,1,6,-2.147
32,youngerAgeGroup,A,1,7,10.791
32,youngerAgeGroup,A,1,8,-5.919
32,youngerAgeGroup,A,1,9,2.459
32,youngerAgeGroup,A,1,10,9.194
32,youngerAgeGroup,A,2,1,-0.773
32,youngerAgeGroup,A,2,2,4.665
32,youngerAgeGroup,A,2,3,4.243
32,youngerAgeGroup,A,2,4,2.205
32,youngerAgeGroup,A,2,5,11.105
32,youngerAgeGroup,A,2,6,8.658
32,youngerAgeGroup,A,2,7,11.236
32,youngerAgeGroup,A,2,8,21.099
32,youngerAgeGroup,A,2,9,18.372
32,youngerAgeGroup,A,2,10,2.65
32,youngerAgeGroup,A,3,1,9.214
32,youngerAgeGroup,A,3,2,10.103
32,youngerAgeGroup,A,3,3,6.854
32,youngerAgeGroup,A,3,4,13.174
32,youngerAgeGroup,A,3,5,9.936
32,youngerAgeGroup,A,3,6,5.675
32,youngerAgeGroup,A,3,7,26.477
32,youngerAgeGroup,A,3,8,17.035
32,youngerAgeGroup,A,3,9,25.572
32,youngerAgeGroup,A,3,10,14.92
32,youngerAgeGroup,A,4,1,0.361
32,youngerAgeGroup,A,4,2,5.93
32,youngerAgeGroup,A,4,3,8.089
32,youngerAgeGroup,A,4,4,12.07
32,youngerAgeGroup,A,4,5,7.853
32,youngerAgeGroup,A,4,6,5.713
32,youngerAgeGroup,A,4,7,13.023
32,youngerAgeGroup,A,4,8,21.322
32,youngerAgeGroup,A,4,9,17.656
32,youngerAgeGroup,A,4,10,16.047
32,youngerAgeGroup,A,5,1,14.828
32,youngerAgeGroup,A,5,2,18.407
32,youngerAgeGroup,A,5,3,5.605
32,youngerAgeGroup,A,5,4,17.838
32,youngerAgeGroup,A,5,5,24.851
32,youngerAgeGroup,A,5,6,22.723
32,youngerAgeGroup,A,5,7,23.998
32,youngerAgeGroup,A,5,8,7.067
32,youngerAgeGroup,A,5,9,35.053
32,youngerAgeGroup,A,5,10,32.878
33,olderAgeGroup,B,1,1,-25.179
33,olderAgeGroup,B,1,2,-21.761
33,olderAgeGroup,B,1,3,-20.631
33,olderAgeGroup,B,1,4,-20.661
33,olderAgeGroup,B,1,5,-18.859
33,olderAgeGroup,B,1,6,-22.991
33,olderAgeGroup,B,1,7,-8.537
33,olderAgeGroup,B,1,8,-24.111
33,olderAgeGroup,B,1,9,-7.438
33,olderAgeGroup,B,1,10,-12.945
33,olderAgeGroup,B,2,1,-11.848
33,olderAgeGroup,B,2,2,-28.889
33,olderAgeGroup,B,2,3,-5.925
33,olderAgeGroup,B,2,4,-16.7
33,olderAgeGroup,B,2,5,-21.886
33,olderAgeGroup,B,2,6,-13.981
33,olderAgeGroup,B,2,7,-9.067
33,olderAgeGroup,B,2,8,-17.315
33,olderAgeGroup,B,2,9,-5.825
33,olderAgeGroup,B,2,10,-15.218
33,olderAgeGroup,B,3,1,-18.352
33,olderAgeGroup,B,3,2,-12.23
33,olderAgeGroup,B,3,3,-7.476
33,olderAgeGroup,B,3,4,-7.209
33,olderAgeGroup,B,3,5,-15.91
33,olderAgeGroup,B,3,6,-6.846
33,olderAgeGroup,B,3,7,-23.042
33,olderAgeGroup,B,3,8,-0.567
33,olderAgeGroup,B,3,9,-1.881
33,olderAgeGroup,B,3,10,5.6
33,olderAgeGroup,B,4,1,-19.598
33,olderAgeGroup,B,4,2,-10.848
33,olderAgeGroup,B,4,3,-3.402
33,olderAgeGroup,B,4,4,-7.288
33,olderAgeGroup,B,4,5,-16.999
33,olderAgeGroup,B,4,6,-0.506
33,olderAgeGroup,B,4,7,-17.78
33,olderAgeGroup,B,4,8,0.141
33,olderAgeGroup,B,4,9,-2.724
33,olderAgeGroup,B,4,10,6.078
33,olderAgeGroup,B,5,1,-19.288
33,olderAgeGroup,B,5,2,-5.435
33,olderAgeGroup,B,5,3,-7.257
33,olderAgeGroup,B,5,4,-7.694
33,olderAgeGroup,B,5,5,-1.244
33,olderAgeGroup,B,5,6,-10.215
33,olderAgeGroup,B,5,7,-3.423
33,olderAgeGroup,B,5,8,0.768
33,olderAgeGroup,B,5,9,-5.832
33,olderAgeGroup,B,5,10,3.039
33,olderAgeGroup,A,1,1,-32.474
33,olderAgeGroup,A,1,2,-29.691
33,olderAgeGroup,A,1,3,-30.616
33,olderAgeGroup,A,1,4,-23.949
33,olderAgeGroup,A,1,5,-21.179
33,olderAgeGroup,A,1,6,-19.486
33,olderAgeGroup,A,1,7,-24.731
33,olderAgeGroup,A,1,8,-20.382
33,olderAgeGroup,A,1,9,-11.068
33,olderAgeGroup,A,1,10,-17.311
33,olderAgeGroup,A,2,1,-18.329
33,olderAgeGroup,A,2,2,-27.558
33,olderAgeGroup,A,2,3,-17.856
33,olderAgeGroup,A,2,4,-12.985
33,olderAgeGroup,A,2,5,-14.673
33,olderAgeGroup,A,2,6,-17.641
33,olderAgeGroup,A,2,7,-15.135
33,olderAgeGroup,A,2,8,-1.074
33,olderAgeGroup,A,2,9,-14.853
33,olderAgeGroup,A,2,10,-11.607
33,olderAgeGroup,A,3,1,-14.188
33,olderAgeGroup,A,3,2,-15.381
33,olderAgeGroup,A,3,3,-10.607
33,olderAgeGroup,A,3,4,-14.409
33,olderAgeGroup,A,3,5,4.287
33,olderAgeGroup,A,3,6,-9.989
33,olderAgeGroup,A,3,7,1.837
33,olderAgeGroup,A,3,8,-11.072
33,olderAgeGroup,A,3,9,-6.589
33,olderAgeGroup,A,3,10,-8.02
33,olderAgeGroup,A,4,1,-5.183
33,olderAgeGroup,A,4,2,-6.911
33,olderAgeGroup,A,4,3,-7.573
33,olderAgeGroup,A,4,4,-19.017
33,olderAgeGroup,A,4,5,-4.954
33,olderAgeGroup,A,4,6,-6.527
33,olderAgeGroup,A,4,7,3.036
33,olderAgeGroup,A,4,8,3.643
33,olderAgeGroup,A,4,9,0.089
33,olderAgeGroup,A,4,10,-8.304
33,olderAgeGroup,A,5,1,-13.076
33,olderAgeGroup,A,5,2,-9.696
33,olderAgeGroup,A,5,3,3.84
33,olderAgeGroup,A,5,4,-5.502
33,olderAgeGroup,A,5,5,0.225
33,olderAgeGroup,A,5,6,-6.092
33,olderAgeGroup,A,5,7,4.466
33,olderAgeGroup,A,5,8,3.063
33,olderAgeGroup,A,5,9,5.169
33,olderAgeGroup,A,5,10,8.246
34,youngerAgeGroup,B,1,1,-36.658
34,youngerAgeGroup,B,1,2,-27.579
34,youngerAgeGroup,B,1,3,-20.636
34,youngerAgeGroup,B,1,4,-23.739
34,youngerAgeGroup,B,1,5,-25.073
34,youngerAgeGroup,B,1,6,-20.428
34,youngerAgeGroup,B,1,7,-25.923
34,youngerAgeGroup,B,1,8,-20.614
34,youngerAgeGroup,B,1,9,-14.77
34,youngerAgeGroup,B,1,10,-14.652
34,youngerAgeGroup,B,2,1,-17.125
34,youngerAgeGroup,B,2,2,-24.792
34,youngerAgeGroup,B,2,3,-26.499
34,youngerAgeGroup,B,2,4,-27.919
34,youngerAgeGroup,B,2,5,-17.187
34,youngerAgeGroup,B,2,6,-13.606
34,youngerAgeGroup,B,2,7,-12.975
34,youngerAgeGroup,B,2,8,-25.327
34,youngerAgeGroup,B,2,9,-0.954
34,youngerAgeGroup,B,2,10,-6.96
34,youngerAgeGroup,B,3,1,-15.53
34,youngerAgeGroup,B,3,2,-11.822
34,youngerAgeGroup,B,3,3,-10.556
34,youngerAgeGroup,B,3,4,-14.767
34,youngerAgeGroup,B,3,5,-11.55
34,youngerAgeGroup,B,3,6,-9.592
34,youngerAgeGroup,B,3,7,-0.918
34,youngerAgeGroup,B,3,8,-1.602
34,youngerAgeGroup,B,3,9,6.709
34,youngerAgeGroup,B,3,10,-15.362
34,youngerAgeGroup,B,4,1,-15.377
34,youngerAgeGroup,B,4,2,-11.569
34,youngerAgeGroup,B,4,3,-17.214
34,youngerAgeGroup,B,4,4,-17.371
34,youngerAgeGroup,B,4,5,-2.893
34,youngerAgeGroup,B,4,6,-23.541
34,youngerAgeGroup,B,4,7,0.503
34,youngerAgeGroup,B,4,8,-3.459
34,youngerAgeGroup,B,4,9,2.622
34,youngerAgeGroup,B,4,10,-12.866
34,youngerAgeGroup,B,5,1,-15.149
34,youngerAgeGroup,B,5,2,-13.262
34,youngerAgeGroup,B,5,3,1.417
34,youngerAgeGroup,B,5,4,-15.82
34,youngerAgeGroup,B,5,5,0.87
34,youngerAgeGroup,B,5,6,-4.084
34,youngerAgeGroup,B,5,7,-4.157
34,youngerAgeGroup,B,5,8,2.843
34,youngerAgeGroup,B,5,9,-14.29
34,youngerAgeGroup,B,5,10,-9.104
34,youngerAgeGroup,A,1,1,-24.274
34,youngerAgeGroup,A,1,2,-21.332
34,youngerAgeGroup,A,1,3,-25.705
34,youngerAgeGroup,A,1,4,-14.884
34,youngerAgeGroup,A,1,5,-20.3
34,youngerAgeGroup,A,1,6,-32.949
34,youngerAgeGroup,A,1,7,-21.714
34,youngerAgeGroup,A,1,8,-26.864
34,youngerAgeGroup,A,1,9,-7.61
34,youngerAgeGroup,A,1,10,-14.71
34,youngerAgeGroup,A,2,1,-24.529
34,youngerAgeGroup,A,2,2,-16.874
34,youngerAgeGroup,A,2,3,-21.543
34,youngerAgeGroup,A,2,4,-12.907
34,youngerAgeGroup,A,2,5,-17.195
34,youngerAgeGroup,A,2,6,-7.115
34,youngerAgeGroup,A,2,7,-8.192
34,youngerAgeGroup,A,2,8,-3.456
34,youngerAgeGroup,A,2,9,-9.441
34,youngerAgeGroup,A,2,10,4.459
34,youngerAgeGroup,A,3,1,-11.352
34,youngerAgeGroup,A,3,2,-12.569
34,youngerAgeGroup,A,3,3,-14.547
34,youngerAgeGroup,A,3,4,-6.705
34,youngerAgeGroup,A,3,5,-9.325
34,youngerAgeGroup,A,3,6,1.541
34,youngerAgeGroup,A,3,7,-4.96
34,youngerAgeGroup,A,3,8,-7.591
34,youngerAgeGroup,A,3,9,0.645
34,youngerAgeGroup,A,3,10,6.085
34,youngerAgeGroup,A,4,1,-26.987
34,youngerAgeGroup,A,4,2,-9.859
34,youngerAgeGroup,A,4,3,-7.022
34,youngerAgeGroup,A,4,4,-9.163
34,youngerAgeGroup,A,4,5,-3.92
34,youngerAgeGroup,A,4,6,-3.106
34,youngerAgeGroup,A,4,7,-8.157
34,youngerAgeGroup,A,4,8,-2.985
34,youngerAgeGroup,A,4,9,-0.002
34,youngerAgeGroup,A,4,10,-5.114
34,youngerAgeGroup,A,5,1,-9.066
34,youngerAgeGroup,A,5,2,-2.808
34,youngerAgeGroup,A,5,3,-0.057
34,youngerAgeGroup,A,5,4,6.565
34,youngerAgeGroup,A,5,5,6.017
34,youngerAgeGroup,A,5,6,-0.676
34,youngerAgeGroup,A,5,7,-2.571
34,youngerAgeGroup,A,5,8,2.565
34,youngerAgeGroup,A,5,9,2.698
34,youngerAgeGroup,A,5,10,1.385
35,olderAgeGroup,B,1,1,-23.264
35,olderAgeGroup,B,1,2,-15.652
35,olderAgeGroup,B,1,3,-5.546
35,olderAgeGroup,B,1,4,-5.829
35,olderAgeGroup,B,1,5,-2.664
35,olderAgeGroup,B,1,6,-11.889
35,olderAgeGroup,B,1,7,-12.697
35,olderAgeGroup,B,1,8,-7.162
35,olderAgeGroup,B,1,9,4.937
35,olderAgeGroup,B,1,10,-3.775
35,olderAgeGroup,B,2,1,-13.512
35,olderAgeGroup,B,2,2,-5.777
35,olderAgeGroup,B,2,3,-5.834
35,olderAgeGroup,B,2,4,-13.763
35,olderAgeGroup,B,2,5,-3.193
35,olderAgeGroup,B,2,6,-1.424
35,olderAgeGroup,B,2,7,6.045
35,olderAgeGroup,B,2,8,9.966
35,olderAgeGroup,B,2,9,12.344
35,olderAgeGroup,B,2,10,10.309
35,olderAgeGroup,B,3,1,5.419
35,olderAgeGroup,B,3,2,6.908
35,olderAgeGroup,B,3,3,-3.773
35,olderAgeGroup,B,3,4,0.622
35,olderAgeGroup,B,3,5,8.382
35,olderAgeGroup,B,3,6,2.141
35,olderAgeGroup,B,3,7,5.882
35,olderAgeGroup,B,3,8,-2.718
35,olderAgeGroup,B,3,9,-7.331
35,olderAgeGroup,B,3,10,16.463
35,olderAgeGroup,B,4,1,0.068
35,olderAgeGroup,B,4,2,4.771
35,olderAgeGroup,B,4,3,-9.232
35,olderAgeGroup,B,4,4,1.418
35,olderAgeGroup,B,4,5,2.96
35,olderAgeGroup,B,4,6,3.573
35,olderAgeGroup,B,4,7,9.863
35,olderAgeGroup,B,4,8,6.88
35,olderAgeGroup,B,4,9,6.064
35,olderAgeGroup,B,4,10,8.015
35,olderAgeGroup,B,5,1,3.829
35,olderAgeGroup,B,5,2,1.945
35,olderAgeGroup,B,5,3,0.17
35,olderAgeGroup,B,5,4,7.598
35,olderAgeGroup,B,5,5,4.707
35,olderAgeGroup,B,5,6,16.21
35,olderAgeGroup,B,5,7,10.679
35,olderAgeGroup,B,5,8,22.573
35,olderAgeGroup,B,5,9,16.149
35,olderAgeGroup,B,5,10,20.145
35,olderAgeGroup,A,1,1,-5.019
35,olderAgeGroup,A,1,2,-10.057
35,olderAgeGroup,A,1,3,-5.914
35,olderAgeGroup,A,1,4,-13.3
35,olderAgeGroup,A,1,5,-6.64
35,olderAgeGroup,A,1,6,-13.742
35,olderAgeGroup,A,1,7,-2.14
35,olderAgeGroup,A,1,8,-4.021
35,olderAgeGroup,A,1,9,-5.553
35,olderAgeGroup,A,1,10,5.828
35,olderAgeGroup,A,2,1,-15.461
35,olderAgeGroup,A,2,2,-1.181
35,olderAgeGroup,A,2,3,-6.081
35,olderAgeGroup,A,2,4,-6.708
35,olderAgeGroup,A,2,5,4.428
35,olderAgeGroup,A,2,6,3.23
35,olderAgeGroup,A,2,7,8.183
35,olderAgeGroup,A,2,8,-2.642
35,olderAgeGroup,A,2,9,-1.534
35,olderAgeGroup,A,2,10,3.521
35,olderAgeGroup,A,3,1,-7.62
35,olderAgeGroup,A,3,2,-0.616
35,olderAgeGroup,A,3,3,15.182
35,olderAgeGroup,A,3,4,9.721
35,olderAgeGroup,A,3,5,14.637
35,olderAgeGroup,A,3,6,10.97
35,olderAgeGroup,A,3,7,1.672
35,olderAgeGroup,A,3,8,14.475
35,olderAgeGroup,A,3,9,23.88
35,olderAgeGroup,A,3,10,6.285
35,olderAgeGroup,A,4,1,-8.384
35,olderAgeGroup,A,4,2,-2.742
35,olderAgeGroup,A,4,3,-2.645
35,olderAgeGroup,A,4,4,-5.137
35,olderAgeGroup,A,4,5,7.176
35,olderAgeGroup,A,4,6,2.985
35,olderAgeGroup,A,4,7,8.358
35,olderAgeGroup,A,4,8,3.841
35,olderAgeGroup,A,4,9,1.606
35,olderAgeGroup,A,4,10,20.266
35,olderAgeGroup,A,5,1,-3.832
35,olderAgeGroup,A,5,2,3.554
35,olderAgeGroup,A,5,3,12.36
35,olderAgeGroup,A,5,4,10.744
35,olderAgeGroup,A,5,5,5.52
35,olderAgeGroup,A,5,6,9.004
35,olderAgeGroup,A,5,7,15.293
35,olderAgeGroup,A,5,8,3.481
35,olderAgeGroup,A,5,9,12.899
35,olderAgeGroup,A,5,10,19.325
36,olderAgeGroup,B,1,1,-21.812
36,olderAgeGroup,B,1,2,-37.489
36,olderAgeGroup,B,1,3,-25.14
36,olderAgeGroup,B,1,4,-20.41
36,olderAgeGroup,B,1,5,-26.954
36,olderAgeGroup,B,1,6,-30.705
36,olderAgeGroup,B,1,7,-34.135
36,olderAgeGroup,B,1,8,-25.967
36,olderAgeGroup,B,1,9,-16.87
36,olderAgeGroup,B,1,10,-18.052
36,olderAgeGroup,B,2,1,-14.658
36,olderAgeGroup,B,2,2,-33.588
36,olderAgeGroup,B,2,3,-23.597
36,olderAgeGroup,B,2,4,-17.694
36,olderAgeGroup,B,2,5,-20.904
36,olderAgeGroup,B,2,6,-25.3
36,olderAgeGroup,B,2,7,-5.269
36,olderAgeGroup,B,2,8,-10.572
36,olderAgeGroup,B,2,9,-8.939
36,olderAgeGroup,B,2,10,-14.509
36,olderAgeGroup,B,3,1,-23.274
36,olderAgeGroup,B,3,2,-9.836
36,olderAgeGroup,B,3,3,-22.231
36,olderAgeGroup,B,3,4,-7.132
36,olderAgeGroup,B,3,5,-20.559
36,olderAgeGroup,B,3,6,-8.805
36,olderAgeGroup,B,3,7,-11.809
36,olderAgeGroup,B,3,8,-7.661
36,olderAgeGroup,B,3,9,-5.657
36,olderAgeGroup,B,3,10,0.34
36,olderAgeGroup,B,4,1,-14.786
36,olderAgeGroup,B,4,2,-10.849
36,olderAgeGroup,B,4,3,-20.013
36,olderAgeGroup,B,4,4,-16.624
36,olderAgeGroup,B,4,5,-16.089
36,olderAgeGroup,B,4,6,-16.363
36,olderAgeGroup,B,4,7,-7.852
36,olderAgeGroup,B,4,8,-4.087
36,olderAgeGroup,B,4,9,-2.341
36,olderAgeGroup,B,4,10,-11.092
36,olderAgeGroup,B,5,1,-20.79
36,olderAgeGroup,B,5,2,-6.236
36,olderAgeGroup,B,5,3,-5.374
36,olderAgeGroup,B,5,4,-0.149
36,olderAgeGroup,B,5,5,-11.458
36,olderAgeGroup,B,5,6,-5.324
36,olderAgeGroup,B,5,7,-11.788
36,olderAgeGroup,B,5,8,0.007
36,olderAgeGroup,B,5,9,-1.319
36,olderAgeGroup,B,5,10,6.109
36,olderAgeGroup,A,1,1,-29.783
36,olderAgeGroup,A,1,2,-36.442
36,olderAgeGroup,A,1,3,-19.635
36,olderAgeGroup,A,1,4,-19.388
36,olderAgeGroup,A,1,5,-27.952
36,olderAgeGroup,A,1,6,-14.757
36,olderAgeGroup,A,1,7,-32.249
36,olderAgeGroup,A,1,8,-17.116
36,olderAgeGroup,A,1,9,-22.326
36,olderAgeGroup,A,1,10,-22.433
36,olderAgeGroup,A,2,1,-19.229
36,olderAgeGroup,A,2,2,-21.136
36,olderAgeGroup,A,2,3,-18.887
36,olderAgeGroup,A,2,4,-16.311
36,olderAgeGroup,A,2,5,-10.9
36,olderAgeGroup,A,2,6,-4.442
36,olderAgeGroup,A,2,7,-8.145
36,olderAgeGroup,A,2,8,-14.207
36,olderAgeGroup,A,2,9,-5.682
36,olderAgeGroup,A,2,10,0.358
36,olderAgeGroup,A,3,1,-10.323
36,olderAgeGroup,A,3,2,-18.559
36,olderAgeGroup,A,3,3,-8.094
36,olderAgeGroup,A,3,4,-6.652
36,olderAgeGroup,A,3,5,-2.772
36,olderAgeGroup,A,3,6,-8.481
36,olderAgeGroup,A,3,7,0.053
36,olderAgeGroup,A,3,8,-17.829
36,olderAgeGroup,A,3,9,3.076
36,olderAgeGroup,A,3,10,4.347
36,olderAgeGroup,A,4,1,-14.105
36,olderAgeGroup,A,4,2,-21.307
36,olderAgeGroup,A,4,3,-12.881
36,olderAgeGroup,A,4,4,-6.646
36,olderAgeGroup,A,4,5,3.007
36,olderAgeGroup,A,4,6,-11.499
36,olderAgeGroup,A,4,7,-0.059
36,olderAgeGroup,A,4,8,3.955
36,olderAgeGroup,A,4,9,-8.108
36,olderAgeGroup,A,4,10,-1.597
36,olderAgeGroup,A,5,1,-15.094
36,olderAgeGroup,A,5,2,-6.2
36,olderAgeGroup,A,5,3,1.836
36,olderAgeGroup,A,5,4,-17.41
36,olderAgeGroup,A,5,5,-6.994
36,olderAgeGroup,A,5,6,-3.274
36,olderAgeGroup,A,5,7,-10.556
36,olderAgeGroup,A,5,8,-5.467
36,olderAgeGroup,A,5,9,11.108
36,olderAgeGroup,A,5,10,0.736
37,youngerAgeGroup,B,1,1,-32.862
37,youngerAgeGroup,B,1,2,-18.514
37,youngerAgeGroup,B,1,3,-18.129
37,youngerAgeGroup,B,1,4,-17.218
37,youngerAgeGroup,B,1,5,-26.266
37,youngerAgeGroup,B,1,6,-16.762
37,youngerAgeGroup,B,1,7,-16.23
37,youngerAgeGroup,B,1,8,-15.687
37,youngerAgeGroup,B,1,9,-12.965
37,youngerAgeGroup,B,1,10,-13.315
37,youngerAgeGroup,B,2,1,-16.813
37,youngerAgeGroup,B,2,2,-18.152
37,youngerAgeGroup,B,2,3,-11.388
37,youngerAgeGroup,B,2,4,-21.745
37,youngerAgeGroup,B,2,5,-14.394
37,youngerAgeGroup,B,2,6,-14.806
37,youngerAgeGroup,B,2,7,-0.993
37,youngerAgeGroup,B,2,8,-1.39
37,youngerAgeGroup,B,2,9,-14.924
37,youngerAgeGroup,B,2,10,-14.991
37,youngerAgeGroup,B,3,1,-11.123
37,youngerAgeGroup,B,3,2,-19.984
37,youngerAgeGroup,B,3,3,-12.145
37,youngerAgeGroup,B,3,4,-4.634
37,youngerAgeGroup,B,3,5,-6.204
37,youngerAgeGroup,B,3,6,-11.37
37,youngerAgeGroup,B,3,7,-8.42
37,youngerAgeGroup,B,3,8,-3.904
37,youngerAgeGroup,B,3,9,2.946
37,youngerAgeGroup,B,3,10,-0.176
37,youngerAgeGroup,B,4,1,-15.149
37,youngerAgeGroup,B,4,2,-9.489
37,youngerAgeGroup,B,4,3,-8.949
37,youngerAgeGroup,B,4,4,-11.107
37,youngerAgeGroup,B,4,5,-13.653
37,youngerAgeGroup,B,4,6,-19.7
37,youngerAgeGroup,B,4,7,-3.989
37,youngerAgeGroup,B,4,8,-0.297
37,youngerAgeGroup,B,4,9,0.18
37,youngerAgeGroup,B,4,10,-9.098
37,youngerAgeGroup,B,5,1,-12.308
37,youngerAgeGroup,B,5,2,-11.056
37,youngerAgeGroup,B,5,3,-2.594
37,youngerAgeGroup,B,5,4,-0.806
37,youngerAgeGroup,B,5,5,0.162
37,youngerAgeGroup,B,5,6,8.125
37,youngerAgeGroup,B,5,7,-12.981
37,youngerAgeGroup,B,5,8,7.775
37,youngerAgeGroup,B,5,9,-1.644
37,youngerAgeGroup,B,5,10,6.505
37,youngerAgeGroup,A,1,1,-23.697
37,youngerAgeGroup,A,1,2,-32.471
37,youngerAgeGroup,A,1,3,-16.957
37,youngerAgeGroup,A,1,4,-17.362
37,youngerAgeGroup,A,1,5,-19.103
37,youngerAgeGroup,A,1,6,-23.631
37,youngerAgeGroup,A,1,7,-15.396
37,youngerAgeGroup,A,1,8,-14.979
37,youngerAgeGroup,A,1,9,-24.028
37,youngerAgeGroup,A,1,10,-4.854
37,youngerAgeGroup,A,2,1,-16.795
37,youngerAgeGroup,A,2,2,-19.76
37,youngerAgeGroup,A,2,3,-7.776
37,youngerAgeGroup,A,2,4,-7.911
37,youngerAgeGroup,A,2,5,-6.244
37,youngerAgeGroup,A,2,6,-12.708
37,youngerAgeGroup,A,2,7,-10.365
37,youngerAgeGroup,A,2,8,-14.123
37,youngerAgeGroup,A,2,9,-10.292
37,youngerAgeGroup,A,2,10,-4.439
37,youngerAgeGroup,A,3,1,-6.871
37,youngerAgeGroup,A,3,2,-10.738
37,youngerAgeGroup,A,3,3,-9.445
37,youngerAgeGroup,A,3,4,-3.263
37,youngerAgeGroup,A,3,5,1.393
37,youngerAgeGroup,A,3,6,-7.969
37,youngerAgeGroup,A,3,7,2.788
37,youngerAgeGroup,A,3,8,4.12
37,youngerAgeGroup,A,3,9,-9.971
37,youngerAgeGroup,A,3,10,-0.002
37,youngerAgeGroup,A,4,1,-10.735
37,youngerAgeGroup,A,4,2,-10.681
37,youngerAgeGroup,A,4,3,-9.825
37,youngerAgeGroup,A,4,4,1.18
37,youngerAgeGroup,A,4,5,-9.112
37,youngerAgeGroup,A,4,6,-7.409
37,youngerAgeGroup,A,4,7,-0.473
37,youngerAgeGroup,A,4,8,-2.284
37,youngerAgeGroup,A,4,9,0.768
37,youngerAgeGroup,A,4,10,10.428
37,youngerAgeGroup,A,5,1,4.582
37,youngerAgeGroup,A,5,2,-4.352
37,youngerAgeGroup,A,5,3,4.105
37,youngerAgeGroup,A,5,4,-6.175
37,youngerAgeGroup,A,5,5,3.869
37,youngerAgeGroup,A,5,6,-5.856
37,youngerAgeGroup,A,5,7,11.006
37,youngerAgeGroup,A,5,8,0.09
37,youngerAgeGroup,A,5,9,2.361
37,youngerAgeGroup,A,5,10,1.45
38,olderAgeGroup,B,1,1,-16.867
38,olderAgeGroup,B,1,2,-22.966
38,olderAgeGroup,B,1,3,-23.662
38,olderAgeGroup,B,1,4,-27.323
38,olderAgeGroup,B,1,5,-21.856
38,olderAgeGroup,B,1,6,-15.656
38,olderAgeGroup,B,1,7,-17.192
38,olderAgeGroup,B,1,8,0.325
38,olderAgeGroup,B,1,9,-9.595
38,olderAgeGroup,B,1,10,3.383
38,olderAgeGroup,B,2,1,-10.462
38,olderAgeGroup,B,2,2,-30.594
38,olderAgeGroup,B,2,3,-21.168
38,olderAgeGroup,B,2,4,-12.499
38,olderAgeGroup,B,2,5,-6.124
38,olderAgeGroup,B,2,6,-6.283
38,olderAgeGroup,B,2,7,-16.418
38,olderAgeGroup,B,2,8,0.114
38,olderAgeGroup,B,2,9,1.336
38,olderAgeGroup,B,2,10,-7.576
38,olderAgeGroup,B,3,1,-5.278
38,olderAgeGroup,B,3,2,-14.803
38,olderAgeGroup,B,3,3,-9.959
38,olderAgeGroup,B,3,4,-5.675
38,olderAgeGroup,B,3,5,-2.694
38,olderAgeGroup,B,3,6,-12.431
38,olderAgeGroup,B,3,7,-14.028
38,olderAgeGroup,B,3,8,6.087
38,olderAgeGroup,B,3,9,-1.376
38,olderAgeGroup,B,3,10,-2.502
38,olderAgeGroup,B,4,1,-1.306
38,olderAgeGroup,B,4,2,-11.988
38,olderAgeGroup,B,4,3,-4.58
38,olderAgeGroup,B,4,4,-7.124
38,olderAgeGroup,B,4,5,-5.421
38,olderAgeGroup,B,4,6,-16.644
38,olderAgeGroup,B,4,7,1.811
38,olderAgeGroup,B,4,8,0.327
38,olderAgeGroup,B,4,9,13.059
38,olderAgeGroup,B,4,10,-11.116
38,olderAgeGroup,B,5,1,-9.836
38,olderAgeGroup,B,5,2,-13.89
38,olderAgeGroup,B,5,3,-0.216
38,olderAgeGroup,B,5,4,2.639
38,olderAgeGroup,B,5,5,-9.711
38,olderAgeGroup,B,5,6,-8.546
38,olderAgeGroup,B,5,7,3.793
38,olderAgeGroup,B,5,8,9.335
38,olderAgeGroup,B,5,9,4.123
38,olderAgeGroup,B,5,10,2.287
38,olderAgeGroup,A,1,1,-20.487
38,olderAgeGroup,A,1,2,-15.231
38,olderAgeGroup,A,1,3,-12.518
38,olderAgeGroup,A,1,4,-11.458
38,olderAgeGroup,A,1,5,-14.865
38,olderAgeGroup,A,1,6,-24.341
38,olderAgeGroup,A,1,7,-15.606
38,olderAgeGroup,A,1,8,-9.58
38,olderAgeGroup,A,1,9,-23.078
38,olderAgeGroup,A,1,10,-11.736
38,olderAgeGroup,A,2,1,-7.192
38,olderAgeGroup,A,2,2,-14.488
38,olderAgeGroup,A,2,3,-19.932
38,olderAgeGroup,A,2,4,-12.301
38,olderAgeGroup,A,2,5,-2.44
38,olderAgeGroup,A,2,6,-8.655
38,olderAgeGroup,A,2,7,-18.18
38,olderAgeGroup,A,2,8,-1.452
38,olderAgeGroup,A,2,9,-6.839
38,olderAgeGroup,A,2,10,-12.668
38,olderAgeGroup,A,3,1,-0.968
38,olderAgeGroup,A,3,2,-14.548
